C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_179.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_179.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_179.jpg, 0, 0.8168488, 0, 1.366145
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_279.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_279.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_279.jpg, 0, 1, 0, 2.512938
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_380.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_380.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_380.jpg, -0.0713889, 1, 0, 3.916768
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_481.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_481.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_481.jpg, -0.3739419, 1, 0, 5.063045
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_582.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_582.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_582.jpg, -0.313496, 1, 0, 6.199562
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_682.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_682.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_682.jpg, -0.01293801, 1, 0, 7.341863
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_784.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_784.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_784.jpg, 0, 1, 0, 8.472128
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_886.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_886.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_886.jpg, -0.2096604, 1, 0, 9.584219
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_20_987.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_20_987.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_20_987.jpg, -0.5115584, 1, 0, 10.62544
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_089.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_089.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_089.jpg, -0.8091257, 1, 0, 11.67127
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_191.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_191.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_191.jpg, -0.893297, 1, 0, 12.24537
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_292.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_292.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_292.jpg, -0.5935105, 1, 0, 13.67623
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_394.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_394.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_394.jpg, -0.2863255, 1, 0, 14.61791
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_496.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_496.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_496.jpg, 0, 1, 0, 15.76027
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_596.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_596.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_596.jpg, 0, 1, 0, 16.75978
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_699.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_699.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_699.jpg, 0.2148225, 1, 0, 17.80531
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_800.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_800.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_800.jpg, 0.0239067, 1, 0, 18.80971
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_21_901.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_21_901.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_21_901.jpg, 0, 1, 0, 20.03062
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_002.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_002.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_002.jpg, 0, 1, 0, 21.04848
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_103.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_103.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_103.jpg, -0.0085104, 1, 0, 22.04158
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_205.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_205.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_205.jpg, -0.08641801, 1, 0, 23.01115
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_307.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_307.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_307.jpg, 0, 1, 0, 23.9853
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_407.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_407.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_407.jpg, 0, 1, 0, 24.95243
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_510.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_510.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_510.jpg, -0.2174937, 1, 0, 25.8907
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_612.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_612.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_612.jpg, -0.5160208, 1, 0, 26.68567
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_714.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_714.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_714.jpg, -0.8319635, 1, 0, 27.29188
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_815.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_815.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_815.jpg, -0.5455996, 1, 0, 28.07432
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_22_917.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_22_917.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_22_917.jpg, -0.2463181, 1, 0, 29.03501
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_017.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_017.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_017.jpg, 0, 1, 0, 29.93685
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_119.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_119.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_119.jpg, 0.1578777, 1, 0, 30.17665
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_222.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_222.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_222.jpg, 0.3557739, 1, 0, 30.16111
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_322.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_322.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_322.jpg, 0.05342703, 1, 0, 30.18962
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_425.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_425.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_425.jpg, 0, 1, 0, 30.18914
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_526.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_526.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_526.jpg, 0, 1, 0, 30.18997
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_628.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_628.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_628.jpg, 0, 1, 0, 30.19014
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_731.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_731.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_731.jpg, 0, 1, 0, 30.19079
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_832.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_832.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_832.jpg, -0.0317748, 1, 0, 30.19031
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_23_933.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_23_933.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_23_933.jpg, -0.3348538, 1, 0, 30.164
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_035.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_035.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_035.jpg, -0.1070137, 1, 0, 30.19163
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_136.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_136.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_136.jpg, 0, 1, 0, 30.18962
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_238.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_238.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_238.jpg, 0, 1, 0, 30.19032
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_339.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_339.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_339.jpg, -0.0159939, 1, 0, 30.19039
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_440.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_440.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_440.jpg, -0.3740083, 1, 0, 30.16042
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_542.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_542.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_542.jpg, -0.1157694, 1, 0, 30.19167
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_642.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_642.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_642.jpg, 0, 1, 0, 30.18895
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_744.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_744.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_744.jpg, 0, 1, 0, 30.19042
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_845.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_845.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_845.jpg, 0, 1, 0, 30.18996
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_24_946.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_24_946.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_24_946.jpg, 0, 1, 0, 30.19025
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_047.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_047.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_047.jpg, 0, 1, 0, 30.19034
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_149.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_149.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_149.jpg, -0.2544168, 1, 0, 30.17347
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_250.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_250.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_250.jpg, -0.3329001, 1, 0, 30.17675
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_350.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_350.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_350.jpg, -0.03645296, 1, 0, 30.18948
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_451.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_451.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_451.jpg, 0, 1, 0, 30.18901
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_551.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_551.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_551.jpg, 0, 1, 0, 30.19023
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_653.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_653.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_653.jpg, 0, 1, 0, 30.19036
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_754.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_754.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_754.jpg, -0.0240066, 1, 0, 30.19018
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_855.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_855.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_855.jpg, -0.325944, 1, 0, 30.16486
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_25_957.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_25_957.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_25_957.jpg, -0.1813462, 1, 0, 30.19047
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_059.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_059.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_059.jpg, 0, 1, 0, 30.18892
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_160.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_160.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_160.jpg, 0, 1, 0, 30.19024
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_262.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_262.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_262.jpg, 0, 1, 0, 30.1903
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_365.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_365.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_365.jpg, -0.0081099, 1, 0, 30.19035
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_467.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_467.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_467.jpg, -0.3053094, 1, 0, 30.16746
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_567.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_567.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_567.jpg, -0.03704847, 1, 0, 30.19064
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_671.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_671.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_671.jpg, 0, 1, 0, 30.18996
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_771.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_771.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_771.jpg, 0, 1, 0, 30.19023
C:\Users\taima\Behavioral Cloning\Data\IMG\center_2023_05_15_10_39_26_878.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\left_2023_05_15_10_39_26_878.jpg, C:\Users\taima\Behavioral Cloning\Data\IMG\right_2023_05_15_10_39_26_878.jpg, 0, 1, 0, 30.19029
